year,genre,parentalAdvisor,duree,themaScore,imdbRating
2016,Documentary,Not Rated,87.0,0.2071390897035598,4.6
2006,Drama,Not Rated,129.0,0.1356259733438491,3.3
2011,Romance,Not Rated,86.0,0.2348808944225311,4.1
1957,Crime,Approved,93.0,0.3058956861495971,6.6
2004,Thriller,PG,82.0,0.1759557723999023,3.5
2005,Drama,R,92.0,0.1717239320278167,4.8
1938,Documentary,Not Rated,111.0,0.2203811407089233,7.8
1979,Comedy,Not Rated,94.0,0.2954992055892944,6.9
1989,Drama,R,86.0,0.0313058346509933,4.1
1999,Thriller,R,112.0,0.147235631942749,6.4
2013,Horror,R,91.0,0.257251113653183,6.2
2004,Horror,R,88.0,0.213588461279869,5.9
2010,Comedy,Not Rated,121.0,0.1790229678153991,8.3
2007,Drama,PG,91.0,0.2391794621944427,5.8
2008,Adventure,R,97.0,0.1823649406433105,5.1
2008,Comedy,R,107.0,0.3039429783821106,7.4
2013,Comedy,Not Rated,90.0,0.243649274110794,7.4
2012,Horror,Not Rated,100.0,0.2783520519733429,7.6
1959,Crime,Approved,67.0,0.1783674359321594,5.3
2011,Drama,Not Rated,66.0,0.1531681269407272,4.6
1984,Drama,PG-13,85.0,0.1585661172866821,6.4
2001,Drama,R,93.0,0.2137905210256576,6.2
1952,Comedy,Approved,109.0,0.3029838800430298,6.9
2011,Crime,R,90.0,0.2160559743642807,2.9
1995,Adventure,R,85.0,0.1856976151466369,5.3
2002,Comedy,PG,106.0,0.1582363992929458,5.1
1957,Romance,Approved,105.0,0.1287008821964264,5.6
1980,Drama,PG,101.0,0.2927874028682709,5.6
1947,Crime,Approved,91.0,0.1552475988864898,6.8
2012,Romance,Not Rated,88.0,0.4798184037208557,7.6
2016,Drama,Not Rated,98.0,0.1398788690567016,6.8
2013,Drama,Not Rated,130.0,0.2524168789386749,5.9
1985,Comedy,PG-13,90.0,0.2004823982715606,5.4
2001,Drama,R,88.0,0.2173153460025787,4.0
2005,Drama,Not Rated,90.0,0.1298291087150573,5.3
2005,Drama,PG-13,82.0,0.1527653187513351,3.7
2004,Comedy,R,82.0,0.3039429783821106,5.3
2012,Drama,Not Rated,94.0,0.1710236370563507,4.8
1995,Thriller,R,88.0,0.1779509931802749,4.8
1998,Thriller,R,96.0,0.3051158189773559,4.2
2010,Crime,PG-13,100.0,0.2581620216369629,3.5
1945,Comedy,Approved,92.0,0.2772982716560364,6.1
1967,Documentary,Not Rated,96.0,0.784833550453186,7.9
1972,Crime,R,90.0,0.4009166657924652,3.6
1949,Crime,Approved,91.0,0.3112096786499023,6.4
1998,Comedy,R,110.0,0.0256821196526289,6.1
1958,Adventure,Approved,120.0,0.2857593297958374,5.8
2004,Romance,Not Rated,72.0,0.3158412575721741,5.5
2012,Thriller,Not Rated,136.0,0.2283939719200134,5.0
1989,Drama,R,95.0,0.083522617816925,4.5
2009,Romance,Not Rated,95.0,0.2508388757705688,3.5
2001,Documentary,R,91.0,0.1424341797828674,3.9
2012,Thriller,Not Rated,110.0,0.1447880864143371,6.6
2006,Documentary,Not Rated,75.0,0.355535089969635,6.4
1952,Adventure,Approved,91.0,0.1237412840127945,5.7
2015,Adventure,PG,94.0,0.136307805776596,4.3
2014,Documentary,R,97.0,0.2868791222572326,3.4
2014,Comedy,Not Rated,115.0,0.1472718715667724,7.7
1972,Comedy,PG,87.0,0.2167673110961914,6.0
1950,Comedy,Approved,67.0,0.0814353674650192,5.9
1999,Drama,R,95.0,0.1482326686382293,5.0
1958,Romance,Approved,106.0,0.2899589240550995,6.8
2003,Adventure,PG-13,104.0,0.1691666543483734,5.5
2011,Thriller,R,130.0,0.0712298452854156,5.3
2009,Drama,R,94.0,0.2669733762741089,5.8
2013,Romance,Not Rated,120.0,0.2571087479591369,6.2
2004,Crime,PG-13,125.0,0.3192275166511535,6.3
2012,Horror,Not Rated,127.0,0.3833549916744232,7.2
1955,Crime,Not Rated,89.0,0.3663688004016876,7.7
2008,Drama,Not Rated,86.0,0.3388535678386688,7.6
2003,Drama,Not Rated,85.0,0.2978877425193786,5.2
1970,Drama,R,80.0,0.2331658601760864,3.8
2006,Drama,Not Rated,94.0,0.1721685528755188,7.2
1985,Crime,PG-13,92.0,0.3596859574317932,6.5
2004,Comedy,PG,120.0,0.4534153640270233,5.0
1997,Drama,Not Rated,133.0,0.1207121014595031,6.3
2012,Romance,PG-13,127.0,0.4037188291549682,7.2
1960,Romance,Not Rated,100.0,0.322483479976654,7.2
1989,Crime,PG,94.0,0.2468138337135315,5.8
2000,Horror,Not Rated,88.0,0.3833549916744232,5.9
1947,Crime,Approved,62.0,0.2493613362312317,6.8
1974,Comedy,PG,88.0,0.270997554063797,3.2
2005,Drama,R,87.0,0.3153689205646515,5.7
1992,Crime,R,90.0,0.3613085150718689,4.5
1953,Comedy,Approved,89.0,0.2527971565723419,6.4
1983,Crime,R,85.0,0.2355169057846069,6.3
2009,Comedy,Not Rated,95.0,0.118302397429943,7.1
1991,Drama,R,96.0,0.1704509407281875,4.9
2005,Adventure,Not Rated,97.0,0.0718882232904434,5.0
1986,Crime,R,102.0,0.3223157525062561,6.5
1954,Romance,Not Rated,97.0,0.3641418218612671,7.3
2007,Comedy,R,92.0,0.1339627206325531,5.9
2000,Drama,R,93.0,0.1368232369422912,4.9
2014,Drama,Not Rated,85.0,0.1110365539789199,5.6
1990,Adventure,R,96.0,0.2672529816627502,6.7
1960,Drama,Not Rated,96.0,0.1165217235684394,8.1
2016,Drama,Not Rated,79.0,0.1964355409145355,5.2
1966,Comedy,Approved,119.0,0.1749005317687988,5.8
1940,Thriller,Not Rated,78.0,0.2457441985607147,6.8
2008,Documentary,PG-13,92.0,0.1777056455612182,4.9
1985,Comedy,R,92.0,0.2171433568000793,4.4
2010,Drama,R,103.0,0.1865572482347488,5.0
1952,Drama,Not Rated,118.0,0.1545533537864685,7.4
1977,Comedy,R,94.0,0.1556167602539062,6.2
1942,Crime,Approved,63.0,0.1792911887168884,5.2
1986,Comedy,Not Rated,57.0,0.3486599326133728,8.0
2008,Drama,PG-13,105.0,0.0854383260011673,3.5
2011,Documentary,R,95.0,0.2868791222572326,5.1
1988,Adventure,R,75.0,0.1727613508701324,3.6
1996,Thriller,R,99.0,0.4041754007339477,6.7
1993,Drama,R,111.0,0.1781352758407592,6.4
1994,Adventure,R,92.0,0.1694376617670059,6.1
1995,Drama,R,103.0,0.133526474237442,7.0
2000,Crime,Not Rated,74.0,0.3151838779449463,5.6
2002,Drama,PG-13,116.0,0.1554641425609588,6.0
2012,Comedy,Not Rated,115.0,0.1651718616485595,6.4
2015,Thriller,Not Rated,82.0,0.4849765300750732,7.7
1940,Drama,Approved,62.0,0.1768320202827453,5.6
1950,Crime,Approved,91.0,0.2809991240501404,5.9
2014,Adventure,PG-13,148.0,0.1331117153167724,6.4
2013,Horror,Not Rated,149.0,0.205431193113327,7.0
2016,Comedy,Not Rated,115.0,0.243649274110794,6.7
2012,Crime,R,89.0,0.0950241684913635,6.8
1954,Crime,Approved,87.0,0.208077922463417,2.7
1999,Adventure,Not Rated,108.0,0.167714923620224,7.1
1970,Thriller,R,91.0,0.125191181898117,5.5
1980,Comedy,R,84.0,0.222318023443222,5.9
2007,Crime,PG-13,104.0,0.3173574209213257,6.1
1948,Crime,Approved,79.0,0.1929779052734375,6.7
1984,Documentary,Not Rated,110.0,0.2868791222572326,5.6
1978,Adventure,R,90.0,0.1876396536827087,7.3
1985,Adventure,R,114.0,0.2050999104976654,6.9
1957,Horror,Approved,62.0,0.3222283124923706,5.4
1967,Romance,PG,91.0,0.1750303506851196,7.0
2005,Romance,R,95.0,0.355902761220932,5.6
2016,Thriller,R,102.0,0.2458453923463821,5.5
2016,Documentary,Not Rated,77.0,0.2226067185401916,5.7
1994,Comedy,Not Rated,131.0,0.1122615188360214,4.4
2001,Crime,R,105.0,0.453616589307785,5.0
1950,Comedy,Not Rated,90.0,0.3626896142959595,7.0
2014,Drama,Not Rated,88.0,0.2739641964435577,6.4
2014,Romance,Not Rated,102.0,0.253973513841629,6.7
1988,Documentary,PG-13,92.0,0.2880160212516784,4.8
1993,Comedy,PG,114.0,0.2072865962982177,6.8
1961,Comedy,Not Rated,87.0,0.1297425627708435,6.1
1967,Romance,Not Rated,102.0,0.1856365501880645,6.7
1986,Comedy,R,95.0,0.2780896425247192,5.9
2011,Drama,PG-13,103.0,0.2200562357902526,5.0
1976,Comedy,PG,90.0,0.5285353660583496,3.8
1954,Romance,Approved,102.0,0.3499202728271484,6.3
2012,Horror,Not Rated,135.0,0.2448174357414245,6.5
1959,Adventure,Not Rated,92.0,0.2891022562980652,5.9
2008,Drama,Not Rated,124.0,0.3080091476440429,3.5
1970,Comedy,R,95.0,0.1913545429706573,6.2
2015,Comedy,Not Rated,86.0,0.202721819281578,7.6
2001,Crime,PG-13,99.0,0.415001779794693,4.7
2015,Adventure,Not Rated,96.0,0.1883301585912704,7.2
2007,Romance,R,99.0,0.2404296845197677,5.6
2015,Drama,Not Rated,78.0,0.3080091476440429,3.4
2016,Drama,Not Rated,96.0,0.2646965682506561,3.7
1956,Romance,Approved,94.0,0.2094812393188476,7.4
1989,Romance,PG-13,93.0,0.3069124519824981,4.2
2012,Documentary,PG,96.0,0.5651071071624756,6.3
2007,Comedy,Not Rated,103.0,0.1618145108222961,7.8
1994,Crime,R,99.0,0.0575675778090953,4.2
1998,Romance,PG-13,100.0,0.1636696755886078,5.7
1937,Romance,Approved,80.0,0.1953606605529785,6.3
2013,Drama,PG-13,76.0,0.1763240247964859,5.9
2014,Romance,Not Rated,138.0,0.299495667219162,4.1
1947,Romance,Approved,95.0,0.1956033110618591,6.7
1969,Romance,R,92.0,0.3590388596057892,6.6
1997,Drama,R,92.0,0.2433239072561264,6.0
1998,Romance,R,75.0,0.2554985582828522,6.8
2014,Thriller,R,97.0,0.3446697294712066,6.8
2013,Comedy,Not Rated,120.0,0.2137759029865265,7.4
1972,Comedy,R,108.0,0.174625426530838,5.5
2008,Comedy,R,89.0,0.1813031435012817,6.1
2001,Drama,R,144.0,0.3352357149124145,4.6
2001,Drama,PG-13,113.0,0.1421450078487396,7.2
1995,Drama,Not Rated,110.0,0.2962874174118042,7.1
2015,Drama,Not Rated,85.0,0.2217088192701339,5.3
2016,Comedy,Not Rated,86.0,0.0928937047719955,4.9
1962,Horror,Not Rated,79.0,0.271839290857315,6.3
2004,Romance,R,74.0,0.3299072980880737,5.3
2008,Horror,Not Rated,85.0,0.2464857846498489,6.0
1952,Crime,Approved,86.0,0.1620391309261322,6.3
2002,Comedy,Not Rated,74.0,0.3039429783821106,5.6
2012,Drama,Not Rated,105.0,0.1482326686382293,5.3
1964,Crime,Not Rated,70.0,0.2579481899738312,4.3
1973,Drama,Not Rated,146.0,0.0435865670442581,6.9
1971,Horror,R,85.0,0.2452857792377472,6.2
2001,Drama,R,115.0,0.1985592544078827,6.3
2010,Drama,R,79.0,0.030960377305746,5.4
1985,Crime,R,94.0,0.2665730118751526,4.0
1988,Comedy,R,104.0,0.1479781717061996,4.9
2012,Documentary,Not Rated,88.0,0.2118169367313385,6.0
1942,Thriller,Approved,57.0,0.3055661916732788,6.0
1965,Crime,Not Rated,98.0,0.1966382563114166,6.8
2006,Documentary,Not Rated,80.0,0.3594222366809845,4.8
2016,Comedy,PG,83.0,0.2570296823978424,5.2
1998,Drama,R,86.0,0.2193331271409988,6.5
2015,Horror,R,83.0,0.1632852107286453,5.0
1997,Horror,R,100.0,0.16536845266819,4.3
2002,Adventure,R,99.0,0.2448121756315231,5.8
2010,Comedy,Not Rated,83.0,0.2523790597915649,6.0
1968,Drama,Not Rated,81.0,0.3218927085399627,4.2
1941,Comedy,Approved,84.0,0.1331959962844848,6.4
2013,Comedy,Not Rated,118.0,0.3668485581874847,7.3
1995,Thriller,R,93.0,0.1830816715955734,4.1
1942,Comedy,Approved,118.0,0.1252615749835968,7.5
1972,Crime,PG,100.0,0.3186676502227783,6.8
2009,Romance,Not Rated,140.0,0.505942165851593,8.0
1973,Romance,PG,99.0,0.1343836635351181,6.1
2001,Drama,R,91.0,0.2807546555995941,6.0
1999,Drama,R,92.0,0.1793098151683807,5.0
1963,Comedy,PG,97.0,0.2876514792442322,5.8
2005,Documentary,R,95.0,0.0997418016195297,7.4
2009,Thriller,Not Rated,68.0,0.2678098678588867,6.8
2001,Thriller,PG-13,96.0,0.3222568929195404,4.4
2008,Documentary,Not Rated,70.0,0.5347557067871094,6.8
2015,Crime,PG-13,97.0,0.2467757910490036,5.4
1970,Comedy,PG,79.0,0.243649274110794,6.6
2007,Horror,PG-13,98.0,0.3179920017719269,6.4
2008,Horror,R,80.0,0.4258175790309906,5.5
2011,Drama,Not Rated,109.0,0.3671508133411407,5.9
1987,Drama,R,100.0,0.2011252641677856,4.9
2009,Drama,Not Rated,89.0,0.1500944644212722,6.3
1940,Comedy,Not Rated,79.0,0.1593100726604461,6.4
2014,Comedy,R,143.0,0.2854649424552917,6.2
2002,Drama,PG-13,78.0,0.2005314081907272,6.2
2014,Drama,Not Rated,138.0,0.2283325344324112,4.6
1960,Crime,Not Rated,110.0,0.2837104797363281,6.8
1992,Documentary,R,92.0,0.088662602007389,3.9
1997,Adventure,R,110.0,0.1807957589626312,6.4
2004,Romance,R,92.0,0.3104577660560608,5.9
2009,Documentary,R,108.0,0.2868791222572326,3.5
2010,Horror,R,87.0,0.1542156636714935,6.5
1971,Documentary,R,95.0,0.3070190846920013,5.0
1980,Drama,PG,95.0,0.1459570676088333,6.6
2011,Drama,PG-13,98.0,0.2893113791942596,2.2
1955,Romance,Approved,100.0,0.4443522989749908,7.1
2011,Comedy,R,97.0,0.101273164153099,3.4
2016,Drama,Not Rated,90.0,0.1844127178192138,6.0
2012,Drama,Not Rated,81.0,0.1482326686382293,6.7
2009,Documentary,R,90.0,0.2868791222572326,6.2
1960,Drama,Not Rated,95.0,0.1074650958180427,4.7
2000,Horror,R,90.0,0.3833549916744232,5.0
2004,Horror,Not Rated,90.0,0.2464516013860702,3.5
2012,Crime,Not Rated,90.0,0.2091959714889526,4.8
2016,Crime,Not Rated,109.0,0.4680410623550415,6.6
2006,Drama,Not Rated,76.0,0.1302399933338165,7.8
1933,Comedy,Not Rated,79.0,0.1244604513049125,6.8
2006,Documentary,R,113.0,0.2281750291585922,7.3
1997,Comedy,PG,89.0,0.2129994034767151,5.3
1972,Crime,Not Rated,88.0,0.3467608988285064,7.4
2006,Documentary,Not Rated,84.0,0.2868791222572326,7.5
1993,Crime,PG-13,115.0,0.2002698928117752,6.5
1944,Drama,Approved,75.0,0.1477743685245514,6.4
2016,Documentary,Not Rated,99.0,0.4730348587036133,7.3
2013,Thriller,R,95.0,0.2388238906860351,6.1
1957,Adventure,Approved,98.0,0.1789389252662658,7.4
2011,Crime,PG,100.0,0.3489531278610229,4.2
1996,Crime,PG-13,98.0,0.3611874878406524,5.0
1971,Horror,R,82.0,0.1638316661119461,3.9
1999,Comedy,R,87.0,0.3039429783821106,4.3
1945,Comedy,Approved,69.0,0.173127144575119,5.2
2011,Comedy,PG-13,90.0,0.3717973828315735,5.3
1965,Drama,Not Rated,103.0,0.1772379577159881,7.2
2016,Comedy,Not Rated,89.0,0.2249856889247894,5.6
1956,Adventure,Not Rated,104.0,0.2958796322345733,6.8
2011,Crime,Not Rated,104.0,0.2902781069278717,6.7
2003,Documentary,R,110.0,0.2868791222572326,6.0
2005,Thriller,R,98.0,0.1769998669624328,5.9
1999,Crime,PG,77.0,0.2418702989816665,3.9
1941,Drama,Approved,82.0,0.1810965687036514,5.8
1998,Comedy,Not Rated,108.0,0.1004174649715423,7.1
2003,Documentary,Not Rated,90.0,0.165513664484024,3.3
2006,Romance,PG,108.0,0.3184444308280945,7.1
2008,Documentary,R,99.0,0.180748164653778,5.2
2011,Crime,PG-13,90.0,0.396231859922409,3.9
1964,Crime,Approved,90.0,0.3125936388969421,7.2
1997,Documentary,PG-13,91.0,0.4152151346206665,7.1
2005,Horror,R,84.0,0.2946491837501526,3.1
1962,Drama,Not Rated,102.0,0.2819582819938659,5.5
2015,Drama,Not Rated,82.0,0.1482326686382293,4.6
2007,Documentary,Not Rated,140.0,0.2226067185401916,6.4
2012,Drama,PG-13,102.0,0.2152318805456161,7.4
1963,Drama,Not Rated,119.0,0.1368181854486465,6.3
2007,Horror,Not Rated,71.0,0.2254996597766876,7.0
2012,Adventure,Not Rated,89.0,0.2200674265623092,4.5
2008,Drama,R,86.0,0.1570058763027191,2.9
1939,Crime,Approved,71.0,0.1823872029781341,6.4
2010,Crime,Not Rated,113.0,0.3146179914474487,6.9
2011,Comedy,R,87.0,0.144978329539299,5.1
2011,Crime,PG-13,100.0,0.3857784271240234,5.8
1976,Drama,PG,88.0,0.2851902842521667,5.1
1985,Comedy,Not Rated,94.0,0.3039429783821106,6.1
2001,Documentary,PG,92.0,0.4285294115543365,3.5
1974,Horror,PG,88.0,0.1598575413227081,4.3
2007,Drama,PG,92.0,0.1703867614269256,4.9
2004,Documentary,Not Rated,100.0,0.2752707004547119,7.3
2009,Drama,Not Rated,94.0,0.1482326686382293,5.0
1967,Thriller,Not Rated,96.0,0.1258277893066406,4.2
1992,Comedy,R,114.0,0.1879830807447433,6.4
2013,Horror,Not Rated,85.0,0.3806715607643127,6.0
2016,Documentary,Not Rated,93.0,0.2937701344490051,4.0
1997,Drama,R,97.0,0.2101126611232757,6.5
2002,Documentary,R,100.0,0.2226067185401916,5.4
2009,Romance,Not Rated,132.0,0.231784388422966,4.7
2011,Comedy,Not Rated,59.0,0.2546409368515014,4.3
2012,Documentary,Not Rated,140.0,0.0468314886093139,6.6
2015,Drama,Not Rated,121.0,0.1708276867866516,7.1
1978,Drama,PG,125.0,0.1527529507875442,7.0
1976,Documentary,Not Rated,99.0,0.2750437557697296,7.4
1980,Drama,R,100.0,0.2010123431682586,4.9
2015,Drama,Not Rated,125.0,0.1215135753154754,6.9
2003,Drama,Not Rated,100.0,0.3398815393447876,6.9
1950,Comedy,Approved,79.0,0.0728452578186988,6.8
2015,Drama,PG-13,85.0,0.3109633326530456,6.6
1990,Documentary,R,100.0,0.2868791222572326,4.1
2011,Documentary,Not Rated,94.0,0.2140646576881408,4.9
1937,Romance,Approved,87.0,0.150370180606842,5.7
1965,Comedy,Approved,88.0,0.2267921268939972,6.0
1935,Drama,Approved,112.0,0.1405674070119857,6.8
2012,Romance,Not Rated,82.0,0.3611220121383667,7.9
1968,Horror,R,91.0,0.196280151605606,5.9
1987,Crime,R,94.0,0.387578547000885,2.8
2013,Drama,Not Rated,94.0,0.0177584514021873,7.0
1945,Adventure,Approved,142.0,0.2214537560939788,7.3
1960,Horror,Not Rated,85.0,0.2488017380237579,5.6
2008,Drama,Not Rated,86.0,0.2326127141714096,7.0
2016,Romance,Not Rated,97.0,0.2656317055225372,3.4
2013,Romance,Not Rated,104.0,0.2824123501777649,6.6
1984,Romance,R,109.0,0.215086817741394,6.6
2007,Romance,Not Rated,120.0,0.2020328491926193,4.7
2009,Documentary,Not Rated,101.0,0.2661622166633606,5.5
2014,Romance,PG-13,102.0,0.3104577660560608,7.4
2015,Documentary,Not Rated,98.0,0.2868791222572326,6.2
1960,Drama,Not Rated,106.0,0.1910029649734497,7.6
1984,Drama,PG-13,124.0,0.233323335647583,6.3
1985,Documentary,R,91.0,0.4083427786827087,6.4
2012,Drama,Not Rated,92.0,0.0907181501388549,4.4
2014,Drama,PG,98.0,0.3080091476440429,6.0
1995,Romance,PG,92.0,0.3915102481842041,2.3
2006,Thriller,Not Rated,94.0,0.1852519512176513,4.8
2000,Romance,PG,135.0,0.1767671704292297,7.0
2005,Romance,R,119.0,0.2181202173233032,5.3
1980,Horror,R,92.0,0.2773990631103515,5.3
1948,Romance,Approved,61.0,0.2973712086677551,6.1
1962,Horror,Approved,77.0,0.162649393081665,4.9
1988,Comedy,R,91.0,0.2350737452507019,4.7
1972,Horror,R,65.0,0.1905281543731689,5.3
1995,Horror,R,106.0,0.2717896401882171,4.3
1942,Comedy,Approved,79.0,0.1714290082454681,5.4
1986,Drama,R,97.0,0.2570021748542785,5.7
1967,Crime,Not Rated,88.0,0.3830758333206177,6.1
2010,Documentary,PG,138.0,0.184065580368042,5.0
2013,Adventure,R,122.0,0.2754599452018738,6.0
2013,Documentary,Not Rated,120.0,0.3357948660850525,6.8
1984,Comedy,PG,105.0,0.2469809502363205,6.5
1963,Comedy,Approved,107.0,0.0964969247579574,6.5
2010,Horror,R,85.0,0.2484696805477142,4.0
1936,Comedy,Approved,86.0,0.1887765675783157,6.2
1986,Crime,PG,90.0,0.1296118646860122,5.8
1997,Drama,R,96.0,0.2158034741878509,7.0
1972,Thriller,PG,101.0,0.1934773176908493,5.6
1988,Comedy,R,98.0,0.1699703931808471,7.1
1941,Drama,Approved,125.0,0.1578727662563324,6.8
1937,Romance,Not Rated,77.0,0.3462955355644226,6.2
2002,Horror,R,95.0,0.3833549916744232,5.5
1947,Crime,Approved,65.0,0.2683899402618408,6.1
1988,Drama,R,103.0,0.1158325895667076,6.3
2015,Documentary,Not Rated,48.0,0.1154089644551277,7.4
1982,Drama,R,108.0,0.2106172144412994,6.6
1932,Drama,Approved,79.0,0.1186617463827133,6.7
2003,Documentary,PG,80.0,0.3776794373989105,5.0
2006,Drama,Not Rated,100.0,0.1939810812473297,6.8
2010,Drama,PG-13,99.0,0.2361349463462829,3.2
1973,Documentary,R,103.0,0.2332811951637268,7.6
1976,Horror,PG,96.0,0.2564318180084228,5.4
2014,Romance,PG,80.0,0.2701107263565063,5.2
1991,Documentary,R,101.0,0.3882248699665069,7.2
1960,Romance,Not Rated,105.0,0.3162219226360321,6.7
2002,Crime,Not Rated,106.0,0.4346194565296173,6.0
1999,Crime,R,105.0,0.3445380330085754,6.7
2004,Crime,R,90.0,0.3346325755119324,4.5
2002,Documentary,R,85.0,0.4586934447288513,5.2
2014,Documentary,R,91.0,0.2624868750572204,5.6
2009,Drama,PG-13,90.0,0.0439032688736915,3.4
2007,Drama,Not Rated,94.0,0.1574919819831848,4.0
2004,Documentary,R,98.0,0.2226067185401916,5.1
1990,Comedy,R,96.0,0.1654922515153885,4.2
1939,Comedy,Approved,82.0,0.0737977027893066,6.9
2007,Thriller,Not Rated,82.0,0.0792179703712463,7.5
2003,Horror,R,96.0,0.198390245437622,3.6
2004,Comedy,Not Rated,105.0,0.3113191127777099,7.6
1994,Comedy,R,96.0,0.1884752810001373,4.5
2008,Horror,R,98.0,0.1716126203536987,5.8
1991,Drama,R,97.0,0.3080091476440429,5.4
2011,Horror,Not Rated,90.0,0.1813598871231079,3.2
1977,Drama,PG,85.0,0.1061585992574691,3.5
2012,Adventure,Not Rated,72.0,0.1625069379806518,5.4
1933,Crime,Not Rated,77.0,0.2683741450309753,7.0
1999,Crime,R,87.0,0.3041561543941498,6.6
2011,Adventure,Not Rated,71.0,0.2586116790771484,6.4
1964,Adventure,Approved,118.0,0.1676079630851745,7.3
1963,Romance,Approved,109.0,0.1888068169355392,6.2
2006,Crime,PG,90.0,0.2213410139083862,5.3
2015,Thriller,PG-13,92.0,0.3215867578983307,4.5
1994,Thriller,R,101.0,0.2537576556205749,4.2
2009,Adventure,R,89.0,0.2151213884353637,4.3
2012,Drama,Not Rated,105.0,0.090083822607994,7.5
1990,Horror,R,91.0,0.1306564956903457,2.8
2013,Comedy,Not Rated,73.0,0.2877313196659088,6.0
1988,Romance,R,87.0,0.2283798456192016,5.3
1985,Adventure,PG,91.0,0.1685000211000442,6.7
2006,Comedy,PG,82.0,0.2294862866401672,3.6
2015,Documentary,Not Rated,129.0,0.2226067185401916,7.8
2016,Comedy,Not Rated,105.0,0.2752615511417389,6.6
2001,Drama,R,110.0,0.1482326686382293,5.8
1977,Drama,R,85.0,0.3087926208972931,4.5
1995,Drama,R,94.0,0.2403884083032608,4.4
2014,Adventure,Not Rated,116.0,0.243452250957489,6.4
2002,Drama,R,112.0,0.1634439677000045,6.3
2007,Drama,PG-13,109.0,0.1844547092914581,6.8
2001,Comedy,R,92.0,0.1124781146645546,6.3
1956,Comedy,Not Rated,95.0,0.0858053714036941,6.2
2015,Documentary,Not Rated,97.0,0.2226067185401916,6.3
1998,Drama,R,87.0,0.0498386844992637,5.6
1932,Drama,Not Rated,67.0,0.1949012875556945,6.5
2008,Thriller,PG,99.0,0.2766011357307434,5.9
1963,Crime,Approved,103.0,0.2590720653533935,6.4
1955,Drama,Not Rated,92.0,0.1973143070936203,7.5
2007,Drama,Not Rated,77.0,0.1551568508148193,6.9
1988,Adventure,R,107.0,0.2757425308227539,5.3
2007,Documentary,Not Rated,92.0,0.2604415714740753,6.5
2003,Romance,R,97.0,0.3684097528457641,5.8
1997,Drama,R,92.0,0.1866204738616943,5.1
2014,Comedy,PG-13,96.0,0.163883090019226,5.5
2007,Crime,R,98.0,0.2642896175384521,3.9
2003,Comedy,Not Rated,107.0,0.2005021274089813,7.1
1961,Comedy,Not Rated,104.0,0.4956722557544708,6.6
1955,Drama,Approved,101.0,0.0768466815352439,5.8
2011,Documentary,Not Rated,90.0,0.3087499141693115,7.9
1953,Romance,Approved,99.0,0.0897742509841919,6.7
2006,Drama,Not Rated,98.0,0.186503380537033,7.1
2005,Adventure,Not Rated,90.0,0.3012363314628601,5.9
1990,Drama,R,88.0,0.2052009105682373,4.4
2012,Romance,R,98.0,0.3398538529872894,6.0
1980,Comedy,PG,94.0,0.1268936693668365,5.2
2010,Romance,Not Rated,100.0,0.3104577660560608,6.5
1989,Drama,R,87.0,0.255475252866745,5.0
1958,Crime,Approved,83.0,0.4256205558776855,6.3
1991,Drama,PG,109.0,0.2081532776355743,6.8
1981,Documentary,Not Rated,88.0,0.4932600855827331,7.9
2007,Comedy,R,95.0,0.3039429783821106,4.6
1999,Documentary,Not Rated,81.0,0.4434185028076172,4.2
2002,Comedy,R,90.0,0.243649274110794,5.4
1979,Drama,PG,97.0,0.0499327704310417,7.1
1988,Horror,Not Rated,92.0,0.2599415481090545,3.5
2002,Comedy,PG,105.0,0.4209054708480835,7.2
1962,Drama,Approved,142.0,0.2142675817012787,6.0
1992,Comedy,PG-13,98.0,0.1934601664543151,6.0
2001,Adventure,R,117.0,0.2102245539426803,7.0
2002,Drama,PG-13,95.0,0.2437570095062255,3.6
