imdb_search,title,date,parental_advisor,duree,genre,imdb_note,metascore,vote,resume
"https://www.imdb.com/search/title/?title=DANIEL&release_date=2015-01-01,2022-12-31",Daniel Isn't Real,2019,Not Rated,100.0,"Crime, Drama, Fantasy            ",6.0,61.0,8685.0,"A troubled college freshman, Luke, suffers a violent family trauma. He then resurrects his charismatic childhood imaginary friend Daniel to help him cope, not realizing how dangerous Daniel is."
"https://www.imdb.com/search/title/?title=Mes+Tr%C3%A8s+Chers+Enfants&release_date=2015-01-01,2022-12-31",Price of Parenting,2021,Tous publics,95.0,Comedy            ,5.3,,227.0,Parents with empty nest syndrome find a clever way to make their kids stay interested: winning the lottery.
"https://www.imdb.com/search/title/?title=Les+Promesses&release_date=2015-01-01,2022-12-31",Promises,2021,Tous publics,98.0,Drama            ,6.4,,526.0,A story that revolves around Clemence who's in the final stage of her political career as a Mayor of Parisian suburbs.
"https://www.imdb.com/search/title/?title=L%27%C3%A9change&release_date=2015-01-01,2022-12-31",L'échange des princesses,2017,Tous publics,100.0,"Drama, History            ",6.7,,1208.0,"In 1721, the Regent of France, wanting to seal the peace with Spain, offers to the Spanish King, a marriage between their respective heirs: Louis XV, age 11, and Maria Anna Victoria, the 4-...                "
"https://www.imdb.com/search/title/?title=IRREDUCTIBLE&release_date=2015-01-01,2022-12-31",Irréductible,2022,,83.0,Comedy            ,6.2,,285.0,"Vincent has always enjoyed the benefits of his family's status. When the government votes on a massive savings plan, Vincent is pushed out. When he is transferred to the North Pole, he meets Eva and finds love. It's time for him to choose."
"https://www.imdb.com/search/title/?title=Youssef+Salem+a+du+succ%C3%A8s&release_date=2015-01-01,2022-12-31",Youssef Salem a du succès,2022,,,,,,,        
"https://www.imdb.com/search/title/?title=AMOR+MIO&release_date=2015-01-01,2022-12-31",All my crazy love,2019,,97.0,Drama            ,6.4,,1009.0,"When his estranged father, a singer, unexpectedly shows up the mentally challenged Vincent decides to secretly join him on his concert tour, and the baffled father takes him from Italy to Slovenia and Croatia."
"https://www.imdb.com/search/title/?title=BLOCKBUSTER&release_date=2015-01-01,2022-12-31",The Last Blockbuster,2020,TV-14,86.0,Documentary            ,6.7,59.0,5538.0,"A documentary on the last remaining Blockbuster Video, located in Bend, Oregon."
"https://www.imdb.com/search/title/?title=ALICE+SCHWARZER&release_date=2015-01-01,2022-12-31",Alice Schwarzer,2022,,100.0,Documentary            ,,,,        
"https://www.imdb.com/search/title/?title=LES+CHOSES+HUMAINES&release_date=2015-01-01,2022-12-31",The Accusation,2021,Tous publics,138.0,Drama            ,6.8,,587.0,A young man is accused of raping a young woman.
"https://www.imdb.com/search/title/?title=HARWOOD&release_date=2015-01-01,2022-12-31",The Briefing with Tom Harwood,2021,,30.0,Talk-Show            ,,,,The political commentator hosts all that you need to know in political news every weekday morning.
"https://www.imdb.com/search/title/?title=FEU+%21%21&release_date=2015-01-01,2022-12-31",Portrait of a Lady on Fire,2019,R,122.0,"Drama, Romance            ",8.1,95.0,88440.0,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman."
"https://www.imdb.com/search/title/?title=I+LOVE+AMERICA&release_date=2015-01-01,2022-12-31",I Love America,2022,,102.0,Comedy            ,4.7,39.0,502.0,"A single woman who decides to take a chance on love again by catapulting her life from Paris to Los Angeles. From awkward dates to touching surprise encounters, she understands the journey to love is a journey towards herself."
"https://www.imdb.com/search/title/?title=DIVERTIMENTO&release_date=2015-01-01,2022-12-31",Divertimento,2020,Tous publics,31.0,"Short, Mystery, Thriller            ",8.9,,68.0,"Jonas Olsen, a chess player haunted by a tragic past, is given an opportunity to participate in a mysterious game, Divertimento."
"https://www.imdb.com/search/title/?title=Notre+Dame+Br%C3%BBle&release_date=2015-01-01,2022-12-31",Notre Dame on Fire,2022,Tous publics,110.0,"Biography, Drama, Thriller            ",6.5,64.0,779.0,A film relating from the inside the Notre-Dame de Paris fire of April 2019.
"https://www.imdb.com/search/title/?title=La+pi%C3%A8ce+rapport%C3%A9e&release_date=2015-01-01,2022-12-31",Old Fashioned,2020,Tous publics,86.0,Comedy            ,5.6,,211.0,"Paul Château Têtard, 48, falls in love with a young woman working as a counter clerk in the subway. When he plans to marry her, his mother launches a private detective on her tracks to prove she's cheating on her son."
"https://www.imdb.com/search/title/?title=Miss&release_date=2015-01-01,2022-12-31",Miss Scarlet and the Duke,2020,TV-14,60.0,"Crime, Drama            ",7.5,,6037.0,Eliza Scarlet joins forces with a Scotland Yard Inspector to solve crime in 19th-century London.
"https://www.imdb.com/search/title/?title=Premi%C3%A8res+Vacances&release_date=2015-01-01,2022-12-31",Our Happy Holiday,2018,Tous publics,102.0,Comedy            ,5.9,,1507.0,"Marion and Ben, thirty years old, meet on Tinder. That's about all they have in common; but the opposites attract each other, and they decide in the early morning of their meeting to go on ...                "
"https://www.imdb.com/search/title/?title=AU+BOUT+DES+DOIGTS&release_date=2015-01-01,2022-12-31",In Your Hands,2018,Tous publics,105.0,"Drama, Romance            ",6.3,,1476.0,"The music is the secret of Mathieu Malinski (Jules Benchetrit), a subject about which he dare not speak in his neighborhood, where it lags behind with his friends. While a small burglary ...                "
"https://www.imdb.com/search/title/?title=LE+PETIT+SPIROU&release_date=2015-01-01,2022-12-31",Little Spirou,2017,Tous publics,86.0,"Comedy, Family            ",4.8,,399.0,"Little Spirou, like all his family before him, has a career destiny all traced. When his mother announces that he will integrate the grooms school at the beginning of the next school year, ...                "
"https://www.imdb.com/search/title/?title=LA+SCALA&release_date=2015-01-01,2022-12-31",La Scala,2022,,,Drama            ,,,,Follows the relationship between a father and a son father and a son who are music conductors.
"https://www.imdb.com/search/title/?title=STUCK&release_date=2015-01-01,2022-12-31",Stuck in the Middle,2018,TV-G,30.0,"Comedy, Family            ",6.1,,2090.0,Teenager Harley Diaz maneuvers her way through the bustle of being a middle child in a family with six other siblings.
"https://www.imdb.com/search/title/?title=100+%25+COCO&release_date=2015-01-01,2022-12-31",100% Coco New York,2019,,82.0,Comedy            ,6.1,,94.0,        
"https://www.imdb.com/search/title/?title=UN+PEUPLE+ET+SON+ROI&release_date=2015-01-01,2022-12-31","One Nation, One King",2018,Tous publics,121.0,"Drama, History            ",5.8,,1348.0,"The intertwining fates of the historical figures, the men and the women of the 1789 French revolution, as they meet at the newly established Assemblée Nationale."
"https://www.imdb.com/search/title/?title=Un+couteau+dans+le+coeur&release_date=2015-01-01,2022-12-31",Knife + Heart,2018,Unrated,102.0,"Drama, Horror, Mystery            ",6.2,70.0,4675.0,"Paris, summer 1979. Anne is a producer of cheap gay porn. When Lois, her editor and companion, leaves her, she attempts to get her back by making a more ambitious film with the flamboyant Archibald."
"https://www.imdb.com/search/title/?title=LE+MONDE+D%27HIER&release_date=2015-01-01,2022-12-31",Le Monde d'hier,2022,Tous publics,89.0,Drama            ,5.2,,139.0,"Part morality tale, part keen political thriller, and a vivid portrait of our current moment, The World of Yesterday is set in modern France yet the issues also reflect America's fractured ...                "
"https://www.imdb.com/search/title/?title=Versus&release_date=2015-01-01,2022-12-31",Versus,2019,TV-MA,80.0,"Drama, Thriller            ",4.3,,173.0,"Inspired by a true story, Achille, a handsome Parisian teenager from a wealthy family, is the victim of a violent assault. He is sent to his aunt's, Brigitte for a vacation by the sea to ...                "
"https://www.imdb.com/search/title/?title=Van+Gogh+in+love&release_date=2015-01-01,2022-12-31",Van Gogh in Love,2021,,93.0,Comedy            ,7.4,,36.0,"Léo, a contemporary artist, wants to reconnect with Élise, his former companion but Vincent Van Gogh, who returned to our time, fell in love with her. An over-realistic love triangle emerges and artistic issues appear in the background."
"https://www.imdb.com/search/title/?title=Tout+Nous+Sourit&release_date=2015-01-01,2022-12-31",Tout nous sourit,2020,Tous publics,101.0,Comedy            ,5.4,,194.0,"The members of an apparently happy couple, each with their respective lovers, have the same idea: spending the weekend at their holiday home. Finding each other there is only the beginning of an awkward and hilarious weekend."
"https://www.imdb.com/search/title/?title=Je+voudrais+que+quelqu%27un+m%27attende+quelque+part&release_date=2015-01-01,2022-12-31",I Wish Someone Were Waiting for Me Somewhere,2019,Tous publics,89.0,"Drama, Romance            ",5.8,,358.0,"The story of a sibship of four, two men and two women, at a key moment in their lives."
"https://www.imdb.com/search/title/?title=LE+DISCOURS&release_date=2015-01-01,2022-12-31",The Speech,2020,Tous publics,87.0,Comedy            ,6.4,,1476.0,A recently dumped man awaits a reconciliation text message from his ex during a seemingly never-ending family dinner.
"https://www.imdb.com/search/title/?title=Tazzeka&release_date=2015-01-01,2022-12-31",Tazzeka,2017,Tous publics,95.0,"Comedy, Drama            ",6.6,,137.0,"Growing up in the Moroccan village of Tazzeka, Elias learned the secrets of traditional Moroccan cuisine from his grandmother who raised him. Years later, meeting a top Paris chef and a young woman named Salma inspires him to leave home."
"https://www.imdb.com/search/title/?title=La+Femme+la+plus+assassin%C3%A9e+du+monde&release_date=2015-01-01,2022-12-31",The Most Assassinated Woman in the World,2018,TV-MA,102.0,"Biography, Drama, Mystery            ",5.3,,1098.0,
"https://www.imdb.com/search/title/?title=LE+POULAIN&release_date=2015-01-01,2022-12-31",We Need Your Vote,2018,Tous publics,97.0,"Comedy, Drama            ",5.6,,493.0,"Arnaud is young and inexperienced when he joins the communication team of a presidential candidate. As he discovers the tactics of the campaign, and the rivalries inside the team, he develops an attraction and fascination for this world."
"https://www.imdb.com/search/title/?title=AU+POSTE&release_date=2015-01-01,2022-12-31",Keep an Eye Out,2018,Not Rated,73.0,Comedy            ,6.7,64.0,4346.0,"Louis just found the corpse of a man in front of his apartment building. Taken in for custody by Captain Buron, he finds himself on the wrong end of a surreal interrogation. But how can you prove you are innocent when the cops are crazy?"
"https://www.imdb.com/search/title/?title=L%27EnKas&release_date=2015-01-01,2022-12-31",The Truk,2018,Tous publics,85.0,Drama            ,5.8,,139.0,"Fresh out of jail, Ulysse has only one idea in mind: making money. Confronted by his depressed mother, Gabrielle, the bills that never stop piling up and his desire to live his life to the ...                "
"https://www.imdb.com/search/title/?title=Le+Droit+de+R%C3%AAver&release_date=2015-01-01,2022-12-31", Le temps des framboises,2022,,,"Drama, Romance            ",,,,"Maureen can't believe her eyes; could she have finally found her dream relationship? Her heart flutters for the mysterious traveller, but her protective sister Rachel hardly approves of the...                "
"https://www.imdb.com/search/title/?title=RASCALS&release_date=2015-01-01,2022-12-31",Rascal Does Not Dream of Bunny Girl Senpai,2018,TV-PG,24.0,"Animation, Drama, Fantasy            ",8.1,,11282.0,"The seemingly normal life of Sakuta Azusagawa, a high school student changes drastically when he meets a wild bunny girl that seems to be invisible to others."
"https://www.imdb.com/search/title/?title=ROCK+ON+2&release_date=2015-01-01,2022-12-31",Rock on 2,2016,Not Rated,143.0,"Drama, Music            ",4.9,,2190.0,"The band, Magik reunites with some new members."
"https://www.imdb.com/search/title/?title=CINQUIEME+SET&release_date=2015-01-01,2022-12-31",Final Set,2020,Tous publics,105.0,"Drama, Sport            ",6.5,,1060.0,"Thomas was once renowned as a young tennis prodigy, but never had the career he hoped for. At 37, despite his declining physical fitness, he decides to compete in the qualifying rounds of the French Open for one last attempt at glory."
"https://www.imdb.com/search/title/?title=Pr%C3%A9sidents&release_date=2015-01-01,2022-12-31",Diary of a Future President,2021,TV-PG,30.0,"Comedy, Drama, Family            ",6.0,,1092.0,A young Cuban-American girl embarks on a journey to become the future president of the United States.
"https://www.imdb.com/search/title/?title=Sans+Filtre&release_date=2015-01-01,2022-12-31",Starbucks Unfiltered,2018,,94.0,Documentary            ,7.1,,205.0,"Starbucks is now a part of our daily lives. Like McDonald's, its 22,000 coffeehouses present in 67 countries have made it a recognizable symbol of globalization. This investigative report ...                "
"https://www.imdb.com/search/title/?title=C%27est+la+vie&release_date=2015-01-01,2022-12-31",C'est la vie!,2017,Tous publics,117.0,"Comedy, Drama, Romance            ",6.8,,10767.0,A hectic wedding party held in an 17th century French palace comes together with the help of the behind-the-scenes staff.
"https://www.imdb.com/search/title/?title=Comme+des+rois&release_date=2015-01-01,2022-12-31",Kings for a Day,2017,Tous publics,84.0,Drama            ,5.8,,181.0,"A wannabe actor must chose between his passion and his father, a crook."
"https://www.imdb.com/search/title/?title=Big+Bang&release_date=2015-01-01,2022-12-31",Unraveling the Mystery: A Big Bang Farewell,2019,,21.0,"Documentary, Short, Biography            ",7.9,,299.0,
"https://www.imdb.com/search/title/?title=Un+amour+impossible&release_date=2015-01-01,2022-12-31",An Impossible Love,2018,Tous publics,135.0,"Biography, Drama, Romance            ",7.0,,1909.0,"In the late 1950s in Châteauroux, France, Rachel, a modest office worker, meets Philippe, a brilliant young man born to a bourgeois family. This brief but passionate connection results in ...                "
"https://www.imdb.com/search/title/?title=APACHE&release_date=2015-01-01,2022-12-31",Apache Junction,2021,R,94.0,"Action, Adventure, Crime            ",3.9,,423.0,"Apache Junction is an Old West outpost of lawlessness, a haven for thieves and cold-blooded killers. When big-city reporter Annabelle Angel arrives in town and becomes a target, notorious gunslinger Jericho Ford comes to her aid."
"https://www.imdb.com/search/title/?title=Ma+m%C3%A8re+est+folle&release_date=2015-01-01,2022-12-31",My Mother Is Crazy,2018,Tous publics,95.0,"Comedy, Drama            ",5.0,,147.0,"Nina is a little crazy mother, Baptiste a little too wise son. Angry, they meet for the adventure of a lifetime. On a funny and moving journey, they will make up for lost time, finally get to know each other and love each other again."
"https://www.imdb.com/search/title/?title=LOLA+ET+SES+FRERES&release_date=2015-01-01,2022-12-31",Lola & Her Brothers,2018,Tous publics,105.0,"Comedy, Drama            ",6.4,,535.0,"Lola, a divorce lawyer, has two brothers: Benoit, owner of an optical shop, and Pierre, who works demolishing buildings. Everything seems to keep these three siblings apart, although, in ...                "
"https://www.imdb.com/search/title/?title=EIFFEL+I%27M+IN+LOVE+2&release_date=2015-01-01,2022-12-31",Eiffel I'm in Love 2,2018,TV-14,117.0,"Comedy, Drama, Romance            ",6.3,,398.0,"14 years passed. Tita who was a freshman in high school has become an adult woman. For 14 years also, Tita and Adit live long-distance relationship. Tita starts to worry because Adit did not propose her, while her friends were married."
"https://www.imdb.com/search/title/?title=ANNA+M&release_date=2015-01-01,2022-12-31",Anna Maria: Mi m' aggizeis,2019,,5.0,"Short, Music            ",,,,        
"https://www.imdb.com/search/title/?title=JE+SUIS+KARL&release_date=2015-01-01,2022-12-31",Je Suis Karl,2021,TV-MA,126.0,"Drama, Romance, Thriller            ",5.5,,1141.0,"Maxi, the survivor of a terrorist attack, joins the beguiling student Karl and becomes part of a European youth movement; one that aims for nothing less than seizing power."
"https://www.imdb.com/search/title/?title=A+D+N&release_date=2015-01-01,2022-12-31","R A N D, inc.",2021,,81.0,Comedy            ,,,,Seven best buds must discover what to do in life and in this movie or risk wasting it. They'll be sure to make dad jokes and crucify your brain cells along the way. Rand has to learn to ...                
"https://www.imdb.com/search/title/?title=ETE+84&release_date=2015-01-01,2022-12-31",Karl & Max: Été 84,2017,,,"Action, Comedy            ",,,,        
"https://www.imdb.com/search/title/?title=Qu%27est-ce+qu%27on+a+encore+fait+au+Bon+Dieu&release_date=2015-01-01,2022-12-31",Serial (Bad) Weddings 2,2019,Tous publics,99.0,"Comedy, Drama            ",6.1,,7877.0,"Claude and Marie Verneuil face a new crisis: their four daughters' spouses--David, Rachid, Chao, and Charles--have decided to leave France for various reasons. Here they imagine their lives elsewhere."
"https://www.imdb.com/search/title/?title=Britt-Marie+Was+Here&release_date=2015-01-01,2022-12-31",Britt-Marie Was Here,2019,PG,97.0,"Comedy, Drama, Sport            ",5.4,53.0,1891.0,"Britt-Marie, 63 years old, has just left a 40 year old marriage and her long life as a house wife. Being told she is a nagging passive aggressive aunt, the new, only job, in small town Borg...                "
"https://www.imdb.com/search/title/?title=Un+petit+fr%C3%A8re&release_date=2015-01-01,2022-12-31",Mother and Son,2022,,116.0,Drama            ,6.3,73.0,48.0,"In the late 1980s, Rose moves from the Ivory Coast to Paris with her two young sons. Spanning 20 years from their arrival in France to the present day, the film is the moving chronicle of the construction and deconstruction of a family."
"https://www.imdb.com/search/title/?title=Remember+me&release_date=2015-01-01,2022-12-31",Remember Me,2022,TV-MA,76.0,"Drama, Horror, Mystery            ",3.4,,115.0,Rose awakes in an unknown house following a serious car accident with memory loss and no ability to walk. Her Mother and boyfriend are there to help her. Rose wants to piece together her life before the accident. All is not what it seems.
"https://www.imdb.com/search/title/?title=LA+VERITE+SI+JE+MENS+-+LES+DEBUTS&release_date=2015-01-01,2022-12-31",La vérité si je mens! Les débuts,2019,Tous publics,110.0,Comedy            ,4.6,,237.0,"At the beginning of the 80s, Patrick, son of daddy casual, goes, after his first amorous failure, to become a talented entrepreneur. Dov, whose mother expects brilliant studies, leaves high...                "
"https://www.imdb.com/search/title/?title=PREMIERE+ANNEE&release_date=2015-01-01,2022-12-31",The Freshmen,2018,PG,92.0,"Comedy, Drama            ",6.6,,2514.0,Friendship sparks between newcomer Benjamin and held-back Antoine during the first year of medical school.
"https://www.imdb.com/search/title/?title=Mauvaises+Herbes&release_date=2015-01-01,2022-12-31",Bad Seeds,2018,TV-MA,100.0,Comedy            ,7.3,,5548.0,"Wael (Kheiron) a former street child, makes a living from small scams with his adoptive mother and partner-in-crime Monique (Catherine Deneuve). When this unconventional duo swindles the ...                "
"https://www.imdb.com/search/title/?title=MENTEUR&release_date=2015-01-01,2022-12-31",Menteur,2022,Tous publics,95.0,Comedy            ,4.7,,120.0,Remake of Menteur (2019) by Emile Gaudreault
"https://www.imdb.com/search/title/?title=La+v%C3%A9rit%C3%A9+%28...%29&release_date=2015-01-01,2022-12-31",The Truth,2019,PG,106.0,Drama            ,6.5,76.0,6714.0,"A stormy reunion between scriptwriter Lumir with her famous mother and actress, Fabienne, against the backdrop of Fabienne's autobiographic book and her latest role in a Sci-Fi picture as a daughter of a mother who never grows old."
"https://www.imdb.com/search/title/?title=neuilly+sa+m%C3%A8re%2C+sa+m%C3%A8re&release_date=2015-01-01,2022-12-31",Neuilly Yo Mama II,2018,Tous publics,105.0,Comedy            ,5.2,,434.0,"In 2008, Sami Benboudaoud discovered the hell of Neuilly-sur-Seine. Ten years later, now that everything is for the best for Sami who brilliantly completes his studies of political science,...                "
"https://www.imdb.com/search/title/?title=CIGARE+AU+MIEL&release_date=2015-01-01,2022-12-31",Honey Cigar,2020,Tous publics avec avertissement,100.0,Drama            ,6.0,,545.0,"Selma, 17, who lives in a bourgeois and secular Berber family. When she meets Julien in college, she realizes for the first time the impact of patriarchal rules on her intimacy."
"https://www.imdb.com/search/title/?title=L%27amour+c%27est+mieux+que+la+vie&release_date=2015-01-01,2022-12-31",Love Is Better Than Life,2021,Tous publics,115.0,Drama            ,5.0,,72.0,"Friends since they're out of jail, Gerard, Ary and Philippe swore always to remain honest. 20 years later, Gerard learns he's about to die. His two friends want to offer him a last love, since he always repeated: love is better than life."
"https://www.imdb.com/search/title/?title=Le+Fran%C3%A7ais&release_date=2015-01-01,2022-12-31",My Journey Through French Cinema,2016,Not Rated,201.0,Documentary            ,7.7,87.0,890.0,"Bertrand Tavernier's personal journey through French cinema, from films he enjoyed as a boy to his own early career, told through portraits of key creative figures."
"https://www.imdb.com/search/title/?title=UNDER+THE+EIFFEL+TOWER&release_date=2015-01-01,2022-12-31",Under the Eiffel Tower,2018,Not Rated,87.0,"Comedy, Romance            ",5.4,41.0,1042.0,"Stuart is a having a mid-life crisis. Desperate for something more in life, he tags along on his best friend's family vacation to Paris - then proposes to his friend's 26-year-old daughter, Rosalind, while standing under the Eiffel Tower."
"https://www.imdb.com/search/title/?title=COLETTE&release_date=2015-01-01,2022-12-31",Colette,2018,R,111.0,"Biography, Drama, History            ",6.7,74.0,23399.0,"Colette is pushed by her husband to write novels under his name. Upon their success, she fights to make her talents known, challenging gender norms."
"https://www.imdb.com/search/title/?title=LE+GENDRE+IDEAL&release_date=2015-01-01,2022-12-31", Camping paradis,2006,Tous publics,,Comedy            ,,,,"A man and his wife celebrate their 25th anniversary with some unexpected news. Meanwhile, Xavier's road crosses with a woman he slept with a few years ago."
"https://www.imdb.com/search/title/?title=Fake-self&release_date=2015-01-01,2022-12-31", Salty Cracker,2015,TV-14,,"News, Talk-Show            ",,,,        
"https://www.imdb.com/search/title/?title=Fahim&release_date=2015-01-01,2022-12-31",Fahim,2019,Tous publics,107.0,"Biography, Comedy, Drama            ",6.8,,1486.0,"The story of Fahim Mohammad, world junior chess champion, born in Bangladesh in 2000, and currently playing in France."
"https://www.imdb.com/search/title/?title=Saint+Omer&release_date=2015-01-01,2022-12-31",Saint Omer,2022,,122.0,Drama            ,,,,"Follows Rama, a novelist who attends the trial of Laurence Coly at the Saint-Omer Criminal Court to use her story to write a modern-day adaptation of the ancient myth of Medea, but things don't go as expected."
"https://www.imdb.com/search/title/?title=MALI+TWIST&release_date=2015-01-01,2022-12-31",Dancing the Twist in Bamako,2021,Tous publics,129.0,"Drama, History            ",6.3,,123.0,"In the 1960s, just after Mali gains its independence, a young socialist meets and falls in love with a woman trying to escape an arranged marriage."
"https://www.imdb.com/search/title/?title=LA+NUIT+VENUE&release_date=2015-01-01,2022-12-31",Night Ride,2019,Tous publics,95.0,Drama            ,6.4,,391.0,"One night, Naomie, a stripper and bewitching call girl, gets into Jin's cab. Intrigued by Jin's muteness, she asks him to become her official taxi. As the nights go by, a beautiful but dangerous love story develops between them."
"https://www.imdb.com/search/title/?title=WAR+MACHINE&release_date=2015-01-01,2022-12-31",War Machine,2017,TV-MA,122.0,"Comedy, Drama, War            ",6.0,56.0,46524.0,"An idiosyncratic general confronts opposition from enemies, allies, and bureaucrats while leading a massive rebuilding operation in Afghanistan."
"https://www.imdb.com/search/title/?title=ESPECES+MENACEES&release_date=2015-01-01,2022-12-31",Endangered Species,2017,,105.0,Drama            ,6.3,,300.0,The intertwined lives of three families shaken by love and violence.
"https://www.imdb.com/search/title/?title=Les+plus+belles+ann%C3%A9es&release_date=2015-01-01,2022-12-31",The Best Years of a Life,2019,Tous publics,90.0,Drama            ,6.7,,1149.0,An old man is having memories of a former lover who is still alive. Images of their affair showing them young combine with dreams and poetry
"https://www.imdb.com/search/title/?title=c%27est+quoi+ce+papy&release_date=2015-01-01,2022-12-31",C'est quoi ce papy?!,2021,Tous publics,103.0,"Adventure, Comedy, Family            ",5.0,,108.0,"Aurore's grandkids believe that finding ""Gégé"" that she keeps mentioning might bring back the memory she lost in an accident."
"https://www.imdb.com/search/title/?title=Nos+Frangins&release_date=2015-01-01,2022-12-31",Nos frangins,2022,,,Drama            ,6.7,,8.0,"Based on the story of 22-year-old Malik Oussekinean, whose death is believed was caused by an affair of police violence after several weeks of student protests against a university reform bill."
"https://www.imdb.com/search/title/?title=Un+Beau+Matin&release_date=2015-01-01,2022-12-31",One Fine Morning,2022,,112.0,"Drama, Romance            ",6.8,84.0,104.0,"With a father suffering from neurodegenerative disease, a young woman lives with her eight-year-old daughter. While stuggling to secure a decent nursing home, she runs into a friend who although being in a relationship, embarks an affair."
"https://www.imdb.com/search/title/?title=SCALA&release_date=2015-01-01,2022-12-31",La Scala,2022,,,Drama            ,,,,Follows the relationship between a father and a son father and a son who are music conductors.
"https://www.imdb.com/search/title/?title=Les+Fantasmes&release_date=2015-01-01,2022-12-31",Fantasies,2021,Tous publics,102.0,Comedy            ,5.4,,707.0,"Follows six couples and revolves around their intimate lives and fantasies, from role-playing to exhibitionism and abstinence."
"https://www.imdb.com/search/title/?title=Catharsis&release_date=2015-01-01,2022-12-31",Catharsis,2015,TV-MA,20.0,"Short, Drama            ",6.4,,26.0,"Kevin, a recently single twenty-something living in Brooklyn, spends his days and nights drowning out his thoughts with booze and sex. He cruises through the neon-drenched nights looking ...                "
"https://www.imdb.com/search/title/?title=La+Troisi%C3%A8me+Guerre&release_date=2015-01-01,2022-12-31",The Third War,2020,Tous publics,92.0,Drama            ,6.0,,229.0,"In the streets of Paris, three soldiers from Operation Sentinel are on patrol. On the lookout, they await imminent but invisible danger."
"https://www.imdb.com/search/title/?title=Quand+on+crie+au+Loup&release_date=2015-01-01,2022-12-31",Quand on crie au loup,2019,Tous publics,83.0,"Comedy, Family            ",3.7,,121.0,"Twelve-year-old Victor has an overactive imagination, and the neighbors are fed up. After years of false alarms, nobody believes Victor when real burglars break into his building, so he decides to take matters into his own hands."
"https://www.imdb.com/search/title/?title=UN+BEAU+MATIN&release_date=2015-01-01,2022-12-31",One Fine Morning,2022,,112.0,"Drama, Romance            ",6.8,84.0,104.0,"With a father suffering from neurodegenerative disease, a young woman lives with her eight-year-old daughter. While stuggling to secure a decent nursing home, she runs into a friend who although being in a relationship, embarks an affair."
"https://www.imdb.com/search/title/?title=Don+Juan&release_date=2015-01-01,2022-12-31",Don Juan,2022,,110.0,"Comedy, Drama, Musical            ",4.6,,93.0,Laurent who is jilted on his wedding day and subsequently embarks upon a wild quest.
"https://www.imdb.com/search/title/?title=FAMOUS&release_date=2015-01-01,2022-12-31",Famous in Love,2018,TV-14,42.0,"Drama, Romance            ",6.6,,6300.0,A college student's big break in a Hollywood blockbuster leaves her navigating through an undeniable chemistry.
"https://www.imdb.com/search/title/?title=Au+nom+de+la+terre&release_date=2015-01-01,2022-12-31",In the Name of the Land,2019,Tous publics,103.0,"Biography, Drama            ",6.7,,1028.0,"Pierre is 25 when he returns from Wyoming to his fiancée and take over the family farm. Twenty years later, the farm expanded and so did the family."
"https://www.imdb.com/search/title/?title=DANS+LA+BRUME&release_date=2015-01-01,2022-12-31",A Breath Away,2018,Tous publics,89.0,"Drama, Mystery, Sci-Fi            ",5.8,,6620.0,A family fights to survive as the streets of Paris fill with a deadly gas.
"https://www.imdb.com/search/title/?title=Tout+ce+qu%27il+me+reste+de+la+r%C3%A9volution&release_date=2015-01-01,2022-12-31",Whatever Happened to My Revolution,2018,Tous publics,88.0,"Comedy, Drama            ",6.0,,318.0,"Angela was 8 years old when the first McDonald's opened in East Berlin - Since then, she has been fighting against the curse of her generation: to be born ""too late"" at a time of global ...                "
"https://www.imdb.com/search/title/?title=Mon+Chien+Stupide&release_date=2015-01-01,2022-12-31",My Dog Stupid,2019,Tous publics,106.0,Comedy            ,6.2,,1975.0,"Henri is a middle-aged writer in crisis. Just at a time when he assesses of his life, an enormous gray dog, impolite and smelly, sneaks into Henri's house."
"https://www.imdb.com/search/title/?title=FAHIM&release_date=2015-01-01,2022-12-31",Fahim,2019,Tous publics,107.0,"Biography, Comedy, Drama            ",6.8,,1486.0,"The story of Fahim Mohammad, world junior chess champion, born in Bangladesh in 2000, and currently playing in France."
"https://www.imdb.com/search/title/?title=Le+Jeu&release_date=2015-01-01,2022-12-31",Nothing to Hide,2018,TV-MA,90.0,"Comedy, Drama            ",6.8,,15307.0,"3.5 couples meet for dinner party. The men have known each other for decades. During dinner they play a game of sharing texts, calls, e-mails etc. by placing all 7 cell phones on the table. Unexpected results as all have secrets."
"https://www.imdb.com/search/title/?title=Pour+la+France&release_date=2015-01-01,2022-12-31",Pour la France,2022,,113.0,Drama            ,,,,It tells the story of a police officer who dies during an initiation process at a French military school.
"https://www.imdb.com/search/title/?title=CHAMPAGNE&release_date=2015-01-01,2022-12-31",Shit & Champagne,2020,Not Rated,90.0,Comedy            ,4.6,,176.0,"After her fiancé and sister are brutally murdered and the police do nothing, Champagne White, an exotic dancer and serial divorcee, goes undercover to exact revenge."
"https://www.imdb.com/search/title/?title=Au+bout+des+Doigts&release_date=2015-01-01,2022-12-31",In Your Hands,2018,Tous publics,105.0,"Drama, Romance            ",6.3,,1476.0,"The music is the secret of Mathieu Malinski (Jules Benchetrit), a subject about which he dare not speak in his neighborhood, where it lags behind with his friends. While a small burglary ...                "
